"daylabel","year","month","day","hour","season","holiday","workingday","weather","temp","atemp","humidity","windspeed"
420,2012,2,24,9,1,0,1,3,14.76,16.665,81,16.9979
420,2012,2,24,10,1,0,1,3,14.76,17.425,81,11.0014
420,2012,2,24,11,1,0,1,2,14.76,18.18,81,7.0015
420,2012,2,24,12,1,0,1,2,16.4,20.455,76,8.9981
420,2012,2,24,13,1,0,1,2,17.22,21.21,71,7.0015
420,2012,2,24,14,1,0,1,2,18.86,22.725,67,7.0015
420,2012,2,24,15,1,0,1,3,16.4,20.455,87,12.998
420,2012,2,24,16,1,0,1,3,16.4,20.455,87,12.998
420,2012,2,24,17,1,0,1,3,17.22,21.21,94,7.0015
420,2012,2,24,18,1,0,1,2,17.22,21.21,94,0
420,2012,2,24,19,1,0,1,2,18.04,21.97,88,7.0015
420,2012,2,24,20,1,0,1,1,18.04,21.97,62,27.9993
420,2012,2,24,21,1,0,1,1,17.22,21.21,35,54.002
420,2012,2,24,22,1,0,1,1,16.4,20.455,37,39.0007
420,2012,2,24,23,1,0,1,1,15.58,19.695,37,46.0022
421,2012,2,25,0,1,0,0,1,14.76,16.665,43,26.0027
421,2012,2,25,1,1,0,0,1,13.94,15.15,42,23.9994
421,2012,2,25,2,1,0,0,1,13.12,15.15,45,16.9979
421,2012,2,25,3,1,0,0,1,12.3,13.635,45,19.9995
421,2012,2,25,4,1,0,0,1,12.3,13.635,42,22.0028
421,2012,2,25,5,1,0,0,2,12.3,13.635,42,19.9995
421,2012,2,25,6,1,0,0,2,12.3,13.635,42,19.9995
421,2012,2,25,7,1,0,0,1,11.48,12.12,45,30.0026
421,2012,2,25,8,1,0,0,1,10.66,11.365,48,19.9995
421,2012,2,25,9,1,0,0,3,9.02,9.85,75,22.0028
421,2012,2,25,10,1,0,0,1,10.66,11.365,60,23.9994
421,2012,2,25,11,1,0,0,1,12.3,12.88,39,40.9973
421,2012,2,25,12,1,0,0,1,13.12,13.635,29,43.9989
421,2012,2,25,13,1,0,0,1,13.12,14.395,31,32.9975
421,2012,2,25,14,1,0,0,1,13.12,13.635,29,36.9974
421,2012,2,25,15,1,0,0,1,13.12,14.395,29,27.9993
421,2012,2,25,16,1,0,0,1,13.12,13.635,26,39.0007
421,2012,2,25,17,1,0,0,1,12.3,13.635,33,23.9994
421,2012,2,25,18,1,0,0,1,12.3,12.88,28,39.0007
421,2012,2,25,19,1,0,0,1,10.66,10.605,33,30.0026
421,2012,2,25,20,1,0,0,1,10.66,10.605,30,36.9974
421,2012,2,25,21,1,0,0,1,9.84,10.605,35,22.0028
421,2012,2,25,22,1,0,0,1,9.84,9.85,38,31.0009
421,2012,2,25,23,1,0,0,1,9.84,9.85,41,27.9993
422,2012,2,26,0,1,0,0,1,9.84,10.605,41,23.9994
422,2012,2,26,1,1,0,0,1,9.84,10.605,44,22.0028
422,2012,2,26,2,1,0,0,1,9.84,10.605,44,22.0028
422,2012,2,26,3,1,0,0,1,9.84,11.365,41,12.998
422,2012,2,26,4,1,0,0,1,9.84,11.365,41,12.998
422,2012,2,26,5,1,0,0,1,9.02,10.605,44,15.0013
422,2012,2,26,6,1,0,0,1,9.02,9.85,44,22.0028
422,2012,2,26,7,1,0,0,1,8.2,9.09,51,19.9995
422,2012,2,26,8,1,0,0,1,8.2,9.85,51,16.9979
422,2012,2,26,9,1,0,0,1,9.02,10.605,47,15.0013
422,2012,2,26,10,1,0,0,1,10.66,12.88,41,11.0014
422,2012,2,26,11,1,0,0,1,11.48,12.88,41,19.0012
422,2012,2,26,12,1,0,0,1,12.3,15.15,39,8.9981
422,2012,2,26,13,1,0,0,1,13.12,16.665,36,0
422,2012,2,26,14,1,0,0,1,13.94,17.425,31,0
422,2012,2,26,15,1,0,0,1,14.76,17.425,29,0
422,2012,2,26,16,1,0,0,1,14.76,16.665,32,16.9979
422,2012,2,26,17,1,0,0,1,14.76,17.425,32,15.0013
422,2012,2,26,18,1,0,0,1,13.94,15.91,36,19.0012
422,2012,2,26,19,1,0,0,1,13.94,16.665,34,11.0014
422,2012,2,26,20,1,0,0,1,13.12,15.91,42,11.0014
422,2012,2,26,21,1,0,0,1,12.3,15.15,45,8.9981
422,2012,2,26,22,1,0,0,1,12.3,14.395,42,15.0013
422,2012,2,26,23,1,0,0,1,10.66,12.88,56,11.0014
423,2012,2,27,0,1,0,1,1,10.66,12.12,60,16.9979
423,2012,2,27,1,1,0,1,1,10.66,12.88,65,15.0013
423,2012,2,27,2,1,0,1,1,10.66,11.365,70,19.9995
423,2012,2,27,3,1,0,1,1,9.84,12.12,75,11.0014
423,2012,2,27,4,1,0,1,1,9.02,11.365,80,8.9981
423,2012,2,27,5,1,0,1,1,9.02,11.365,80,8.9981
423,2012,2,27,6,1,0,1,1,9.84,11.365,70,16.9979
423,2012,2,27,7,1,0,1,1,9.84,11.365,60,15.0013
423,2012,2,27,8,1,0,1,1,9.84,12.12,60,0
423,2012,2,27,9,1,0,1,1,10.66,12.88,60,12.998
423,2012,2,27,10,1,0,1,1,13.12,15.15,45,16.9979
423,2012,2,27,11,1,0,1,1,14.76,16.665,43,16.9979
423,2012,2,27,12,1,0,1,1,16.4,20.455,37,19.9995
423,2012,2,27,13,1,0,1,1,16.4,20.455,43,19.0012
423,2012,2,27,14,1,0,1,1,18.86,22.725,36,19.0012
423,2012,2,27,15,1,0,1,1,21.32,25,25,27.9993
423,2012,2,27,16,1,0,1,1,22.14,25.76,26,30.0026
423,2012,2,27,17,1,0,1,1,22.14,25.76,24,30.0026
423,2012,2,27,18,1,0,1,1,21.32,25,27,27.9993
423,2012,2,27,19,1,0,1,1,20.5,24.24,29,26.0027
423,2012,2,27,20,1,0,1,1,19.68,23.485,33,23.9994
423,2012,2,27,21,1,0,1,1,18.86,22.725,36,19.0012
423,2012,2,27,22,1,0,1,1,18.04,21.97,44,16.9979
423,2012,2,27,23,1,0,1,1,17.22,21.21,50,11.0014
424,2012,2,28,0,1,0,1,1,17.22,21.21,54,8.9981
424,2012,2,28,1,1,0,1,1,15.58,19.695,62,11.0014
424,2012,2,28,2,1,0,1,1,16.4,20.455,54,7.0015
424,2012,2,28,3,1,0,1,1,16.4,20.455,32,23.9994
424,2012,2,28,4,1,0,1,1,13.12,14.395,42,23.9994
424,2012,2,28,5,1,0,1,1,13.12,14.395,42,23.9994
424,2012,2,28,6,1,0,1,1,12.3,13.635,45,22.0028
424,2012,2,28,7,1,0,1,1,11.48,12.88,45,19.9995
424,2012,2,28,8,1,0,1,1,10.66,12.12,48,19.0012
424,2012,2,28,9,1,0,1,1,11.48,12.88,45,23.9994
424,2012,2,28,10,1,0,1,1,12.3,13.635,42,19.9995
424,2012,2,28,11,1,0,1,1,13.94,15.91,36,16.9979
424,2012,2,28,12,1,0,1,1,14.76,17.425,34,8.9981
424,2012,2,28,13,1,0,1,1,14.76,18.18,32,7.0015
424,2012,2,28,14,1,0,1,1,16.4,20.455,28,7.0015
424,2012,2,28,15,1,0,1,1,17.22,21.21,26,6.0032
424,2012,2,28,16,1,0,1,1,17.22,21.21,28,6.0032
424,2012,2,28,17,1,0,1,1,17.22,21.21,26,6.0032
424,2012,2,28,18,1,0,1,1,17.22,21.21,28,11.0014
424,2012,2,28,19,1,0,1,1,17.22,21.21,26,0
424,2012,2,28,20,1,0,1,1,16.4,20.455,30,8.9981
424,2012,2,28,21,1,0,1,1,13.94,17.425,46,7.0015
424,2012,2,28,22,1,0,1,1,13.94,17.425,46,7.0015
424,2012,2,28,23,1,0,1,1,13.12,15.15,53,15.0013
425,2012,2,29,0,1,0,1,1,13.12,16.665,53,7.0015
425,2012,2,29,1,1,0,1,1,13.12,16.665,49,7.0015
425,2012,2,29,2,1,0,1,1,12.3,14.395,56,15.0013
425,2012,2,29,3,1,0,1,1,11.48,15.15,70,6.0032
425,2012,2,29,5,1,0,1,1,10.66,14.395,75,6.0032
425,2012,2,29,6,1,0,1,2,11.48,15.15,75,6.0032
425,2012,2,29,7,1,0,1,2,10.66,13.635,81,8.9981
425,2012,2,29,8,1,0,1,2,11.48,14.395,75,7.0015
425,2012,2,29,9,1,0,1,3,12.3,15.15,81,11.0014
425,2012,2,29,10,1,0,1,3,12.3,15.15,81,11.0014
425,2012,2,29,11,1,0,1,3,12.3,14.395,87,12.998
425,2012,2,29,12,1,0,1,3,13.12,15.15,93,22.0028
425,2012,2,29,13,1,0,1,2,14.76,16.665,93,23.9994
425,2012,2,29,14,1,0,1,2,14.76,16.665,93,23.9994
425,2012,2,29,15,1,0,1,2,16.4,20.455,82,19.0012
425,2012,2,29,16,1,0,1,3,16.4,20.455,82,15.0013
425,2012,2,29,17,1,0,1,2,16.4,20.455,87,11.0014
425,2012,2,29,18,1,0,1,3,16.4,20.455,87,0
425,2012,2,29,19,1,0,1,2,16.4,20.455,87,7.0015
425,2012,2,29,20,1,0,1,3,17.22,21.21,88,11.0014
425,2012,2,29,21,1,0,1,3,17.22,21.21,88,11.0014
425,2012,2,29,22,1,0,1,3,17.22,21.21,94,16.9979
425,2012,2,29,23,1,0,1,3,17.22,21.21,94,16.9979
445,2012,3,20,0,1,0,1,2,22.96,26.515,78,6.0032
445,2012,3,20,1,1,0,1,1,22.14,25.76,88,0
445,2012,3,20,2,1,0,1,1,22.14,25.76,88,6.0032
445,2012,3,20,3,1,0,1,2,22.14,25.76,88,0
445,2012,3,20,4,1,0,1,2,21.32,25,88,8.9981
445,2012,3,20,5,1,0,1,2,21.32,25,94,0
445,2012,3,20,6,1,0,1,2,21.32,25,94,11.0014
445,2012,3,20,7,1,0,1,3,21.32,25,94,15.0013
445,2012,3,20,8,1,0,1,2,21.32,25,88,7.0015
445,2012,3,20,9,1,0,1,2,22.14,25.76,88,11.0014
445,2012,3,20,10,1,0,1,1,22.14,25.76,88,12.998
445,2012,3,20,11,1,0,1,1,23.78,27.275,83,8.9981
445,2012,3,20,12,1,0,1,1,24.6,28.79,78,16.9979
445,2012,3,20,13,1,0,1,1,24.6,28.79,78,12.998
445,2012,3,20,14,1,0,1,2,24.6,29.545,73,11.0014
445,2012,3,20,15,1,0,1,2,25.42,30.305,69,7.0015
445,2012,3,20,16,1,0,1,1,25.42,30.305,66,15.0013
445,2012,3,20,17,1,0,1,1,24.6,29.545,73,12.998
445,2012,3,20,18,1,0,1,1,24.6,29.545,69,16.9979
445,2012,3,20,19,1,0,1,1,23.78,27.275,73,8.9981
445,2012,3,20,20,1,0,1,1,23.78,27.275,68,6.0032
445,2012,3,20,21,1,0,1,1,22.96,26.515,73,0
445,2012,3,20,22,1,0,1,1,22.14,25.76,77,0
445,2012,3,20,23,1,0,1,1,21.32,25,83,0
446,2012,3,21,0,2,0,1,1,21.32,25,88,0
446,2012,3,21,1,2,0,1,1,21.32,25,83,6.0032
446,2012,3,21,2,2,0,1,1,20.5,24.24,88,8.9981
446,2012,3,21,3,2,0,1,2,20.5,24.24,88,12.998
446,2012,3,21,4,2,0,1,2,20.5,24.24,88,8.9981
446,2012,3,21,5,2,0,1,2,20.5,24.24,88,8.9981
446,2012,3,21,6,2,0,1,2,19.68,23.485,94,15.0013
446,2012,3,21,7,2,0,1,3,19.68,23.485,94,12.998
446,2012,3,21,8,2,0,1,3,19.68,23.485,94,7.0015
446,2012,3,21,9,2,0,1,2,20.5,24.24,88,11.0014
446,2012,3,21,10,2,0,1,2,21.32,25,83,11.0014
446,2012,3,21,11,2,0,1,2,21.32,25,83,11.0014
446,2012,3,21,12,2,0,1,2,22.14,25.76,77,0
446,2012,3,21,13,2,0,1,2,22.14,25.76,83,0
446,2012,3,21,14,2,0,1,2,22.96,26.515,78,0
446,2012,3,21,15,2,0,1,2,22.96,26.515,78,0
446,2012,3,21,16,2,0,1,1,23.78,27.275,73,0
446,2012,3,21,17,2,0,1,1,24.6,29.545,69,6.0032
446,2012,3,21,18,2,0,1,1,24.6,29.545,69,0
446,2012,3,21,19,2,0,1,1,24.6,30.305,64,0
446,2012,3,21,20,2,0,1,1,22.96,26.515,78,6.0032
446,2012,3,21,21,2,0,1,1,22.14,25.76,83,7.0015
446,2012,3,21,22,2,0,1,1,21.32,25,83,11.0014
446,2012,3,21,23,2,0,1,1,22.14,25.76,77,0
447,2012,3,22,0,2,0,1,1,21.32,25,83,6.0032
447,2012,3,22,1,2,0,1,1,21.32,25,83,6.0032
447,2012,3,22,2,2,0,1,1,21.32,25,83,6.0032
447,2012,3,22,3,2,0,1,1,21.32,25,83,6.0032
447,2012,3,22,4,2,0,1,2,19.68,23.485,100,6.0032
447,2012,3,22,5,2,0,1,2,19.68,23.485,100,6.0032
447,2012,3,22,6,2,0,1,2,19.68,23.485,100,6.0032
447,2012,3,22,7,2,0,1,2,19.68,23.485,100,6.0032
447,2012,3,22,8,2,0,1,2,20.5,24.24,94,6.0032
447,2012,3,22,9,2,0,1,2,20.5,24.24,94,6.0032
447,2012,3,22,10,2,0,1,2,20.5,24.24,100,6.0032
447,2012,3,22,11,2,0,1,2,21.32,25,94,0
447,2012,3,22,12,2,0,1,2,22.14,25.76,88,12.998
447,2012,3,22,13,2,0,1,1,23.78,27.275,78,6.0032
447,2012,3,22,14,2,0,1,1,24.6,29.545,73,7.0015
447,2012,3,22,15,2,0,1,1,25.42,30.305,69,12.998
447,2012,3,22,16,2,0,1,1,26.24,30.305,65,12.998
447,2012,3,22,17,2,0,1,1,27.06,31.06,65,11.0014
447,2012,3,22,18,2,0,1,1,27.06,31.06,65,11.0014
447,2012,3,22,19,2,0,1,1,27.06,31.06,61,0
447,2012,3,22,20,2,0,1,1,25.42,29.545,73,19.0012
447,2012,3,22,21,2,0,1,1,23.78,27.275,78,11.0014
447,2012,3,22,22,2,0,1,1,22.96,26.515,83,12.998
447,2012,3,22,23,2,0,1,1,22.96,26.515,83,6.0032
448,2012,3,23,0,2,0,1,1,22.96,26.515,83,0
448,2012,3,23,1,2,0,1,1,22.14,25.76,88,0
448,2012,3,23,2,2,0,1,1,22.14,25.76,88,6.0032
448,2012,3,23,3,2,0,1,1,21.32,25,88,7.0015
448,2012,3,23,4,2,0,1,2,20.5,24.24,94,7.0015
448,2012,3,23,5,2,0,1,2,20.5,24.24,94,0
448,2012,3,23,6,2,0,1,2,20.5,24.24,88,0
448,2012,3,23,7,2,0,1,2,20.5,24.24,93,8.9981
448,2012,3,23,8,2,0,1,2,20.5,24.24,94,8.9981
448,2012,3,23,9,2,0,1,2,21.32,25,90,6.0032
448,2012,3,23,10,2,0,1,2,22.96,26.515,88,7.0015
448,2012,3,23,11,2,0,1,2,25.42,29.545,73,7.0015
448,2012,3,23,12,2,0,1,2,27.06,31.06,61,15.0013
448,2012,3,23,13,2,0,1,2,28.7,32.575,48,0
448,2012,3,23,14,2,0,1,2,29.52,32.575,42,7.0015
448,2012,3,23,15,2,0,1,2,29.52,32.575,42,8.9981
448,2012,3,23,16,2,0,1,2,29.52,32.575,42,11.0014
448,2012,3,23,17,2,0,1,2,29.52,32.575,42,11.0014
448,2012,3,23,18,2,0,1,1,28.7,31.82,45,11.0014
448,2012,3,23,19,2,0,1,1,27.06,31.06,50,12.998
448,2012,3,23,20,2,0,1,1,27.06,31.06,47,8.9981
448,2012,3,23,21,2,0,1,1,25.42,31.06,53,7.0015
448,2012,3,23,22,2,0,1,1,24.6,30.305,64,19.0012
448,2012,3,23,23,2,0,1,1,24.6,29.545,69,16.9979
449,2012,3,24,0,2,0,0,1,23.78,27.275,68,0
449,2012,3,24,1,2,0,0,1,22.96,26.515,73,6.0032
449,2012,3,24,2,2,0,0,1,22.14,25.76,77,7.0015
449,2012,3,24,3,2,0,0,1,22.14,25.76,77,7.0015
449,2012,3,24,4,2,0,0,1,21.32,25,83,6.0032
449,2012,3,24,5,2,0,0,2,21.32,25,83,11.0014
449,2012,3,24,6,2,0,0,2,21.32,25,83,11.0014
449,2012,3,24,7,2,0,0,2,20.5,24.24,88,8.9981
449,2012,3,24,8,2,0,0,2,20.5,24.24,94,12.998
449,2012,3,24,9,2,0,0,2,21.32,25,83,8.9981
449,2012,3,24,10,2,0,0,2,21.32,25,88,12.998
449,2012,3,24,11,2,0,0,2,20.5,24.24,94,12.998
449,2012,3,24,12,2,0,0,3,21.32,25,94,15.0013
449,2012,3,24,13,2,0,0,3,21.32,25,94,16.9979
449,2012,3,24,14,2,0,0,3,21.32,25,88,23.9994
449,2012,3,24,15,2,0,0,3,20.5,24.24,94,27.9993
449,2012,3,24,16,2,0,0,3,20.5,24.24,94,19.9995
449,2012,3,24,17,2,0,0,3,20.5,24.24,88,15.0013
449,2012,3,24,18,2,0,0,3,18.86,22.725,94,15.0013
449,2012,3,24,19,2,0,0,3,18.86,22.725,94,8.9981
449,2012,3,24,20,2,0,0,3,18.04,21.97,100,12.998
449,2012,3,24,21,2,0,0,3,18.04,21.97,100,12.998
449,2012,3,24,22,2,0,0,3,18.04,21.97,100,16.9979
449,2012,3,24,23,2,0,0,2,18.04,21.97,94,19.0012
450,2012,3,25,0,2,0,0,2,18.04,21.97,94,19.0012
450,2012,3,25,1,2,0,0,2,17.22,21.21,100,16.9979
450,2012,3,25,2,2,0,0,3,17.22,21.21,100,19.9995
450,2012,3,25,3,2,0,0,3,17.22,21.21,94,19.9995
450,2012,3,25,4,2,0,0,2,17.22,21.21,94,22.0028
450,2012,3,25,5,2,0,0,2,16.4,20.455,100,16.9979
450,2012,3,25,6,2,0,0,2,16.4,20.455,100,16.9979
450,2012,3,25,7,2,0,0,2,16.4,20.455,94,22.0028
450,2012,3,25,8,2,0,0,2,16.4,20.455,94,22.0028
450,2012,3,25,9,2,0,0,2,16.4,20.455,94,16.9979
450,2012,3,25,10,2,0,0,2,16.4,20.455,87,22.0028
450,2012,3,25,11,2,0,0,2,16.4,20.455,94,16.9979
450,2012,3,25,12,2,0,0,2,16.4,20.455,94,15.0013
450,2012,3,25,13,2,0,0,2,17.22,21.21,88,11.0014
450,2012,3,25,14,2,0,0,2,18.04,21.97,88,11.0014
450,2012,3,25,15,2,0,0,2,18.04,21.97,88,12.998
450,2012,3,25,16,2,0,0,1,19.68,23.485,77,0
450,2012,3,25,17,2,0,0,1,20.5,24.24,72,6.0032
450,2012,3,25,18,2,0,0,1,20.5,24.24,72,6.0032
450,2012,3,25,19,2,0,0,1,20.5,24.24,72,16.9979
450,2012,3,25,20,2,0,0,1,19.68,23.485,77,15.0013
450,2012,3,25,21,2,0,0,1,19.68,23.485,77,11.0014
450,2012,3,25,22,2,0,0,1,18.86,22.725,82,8.9981
450,2012,3,25,23,2,0,0,1,19.68,23.485,82,8.9981
451,2012,3,26,0,2,0,1,2,19.68,23.485,82,11.0014
451,2012,3,26,1,2,0,1,1,19.68,23.485,82,16.9979
451,2012,3,26,2,2,0,1,1,18.86,22.725,88,15.0013
451,2012,3,26,3,2,0,1,1,18.86,22.725,82,12.998
451,2012,3,26,4,2,0,1,1,18.04,21.97,82,11.0014
451,2012,3,26,5,2,0,1,1,18.04,21.97,77,11.0014
451,2012,3,26,6,2,0,1,1,17.22,21.21,82,12.998
451,2012,3,26,7,2,0,1,1,18.04,21.97,72,12.998
451,2012,3,26,8,2,0,1,1,18.04,21.97,62,15.0013
451,2012,3,26,9,2,0,1,1,18.86,22.725,47,19.0012
451,2012,3,26,10,2,0,1,1,20.5,24.24,36,39.0007
451,2012,3,26,11,2,0,1,1,19.68,23.485,31,39.0007
451,2012,3,26,12,2,0,1,1,19.68,23.485,33,35.0008
451,2012,3,26,13,2,0,1,1,19.68,23.485,29,46.0022
451,2012,3,26,14,2,0,1,1,19.68,23.485,33,30.0026
451,2012,3,26,15,2,0,1,1,19.68,23.485,29,40.9973
451,2012,3,26,16,2,0,1,1,19.68,23.485,25,43.0006
451,2012,3,26,17,2,0,1,1,18.86,22.725,24,30.0026
451,2012,3,26,18,2,0,1,1,18.04,21.97,26,30.0026
451,2012,3,26,19,2,0,1,1,17.22,21.21,24,23.9994
451,2012,3,26,20,2,0,1,1,16.4,20.455,26,35.0008
451,2012,3,26,21,2,0,1,1,15.58,19.695,25,32.9975
451,2012,3,26,22,2,0,1,1,14.76,16.665,25,23.9994
451,2012,3,26,23,2,0,1,1,13.94,14.395,25,35.0008
452,2012,3,27,0,2,0,1,1,13.12,14.395,26,35.0008
452,2012,3,27,1,2,0,1,1,12.3,13.635,26,31.0009
452,2012,3,27,2,2,0,1,1,10.66,11.365,30,19.9995
452,2012,3,27,3,2,0,1,1,10.66,11.365,30,22.0028
452,2012,3,27,4,2,0,1,1,9.84,10.605,32,23.9994
452,2012,3,27,5,2,0,1,1,9.02,10.605,37,19.0012
452,2012,3,27,6,2,0,1,1,9.02,11.365,37,12.998
452,2012,3,27,7,2,0,1,1,9.02,11.365,37,12.998
452,2012,3,27,8,2,0,1,1,9.02,10.605,37,19.9995
452,2012,3,27,9,2,0,1,1,9.84,11.365,38,12.998
452,2012,3,27,10,2,0,1,1,10.66,12.88,35,15.0013
452,2012,3,27,11,2,0,1,1,12.3,15.15,31,11.0014
452,2012,3,27,12,2,0,1,1,13.12,15.91,31,11.0014
452,2012,3,27,13,2,0,1,1,14.76,17.425,27,0
452,2012,3,27,14,2,0,1,1,16.4,20.455,24,8.9981
452,2012,3,27,15,2,0,1,1,17.22,21.21,20,0
452,2012,3,27,16,2,0,1,1,17.22,21.21,20,0
452,2012,3,27,17,2,0,1,1,18.04,21.97,16,0
452,2012,3,27,18,2,0,1,1,17.22,21.21,17,6.0032
452,2012,3,27,19,2,0,1,1,17.22,21.21,17,0
452,2012,3,27,20,2,0,1,1,17.22,21.21,17,6.0032
452,2012,3,27,21,2,0,1,1,14.76,17.425,37,11.0014
452,2012,3,27,22,2,0,1,1,14.76,17.425,37,8.9981
452,2012,3,27,23,2,0,1,1,14.76,17.425,37,12.998
453,2012,3,28,0,2,0,1,1,14.76,16.665,40,19.0012
453,2012,3,28,1,2,0,1,1,14.76,16.665,46,19.9995
453,2012,3,28,2,2,0,1,1,13.94,15.15,49,19.9995
453,2012,3,28,3,2,0,1,1,13.94,15.15,42,22.0028
453,2012,3,28,4,2,0,1,1,14.76,16.665,43,19.9995
453,2012,3,28,5,2,0,1,1,14.76,16.665,43,19.9995
453,2012,3,28,6,2,0,1,1,14.76,16.665,46,23.9994
453,2012,3,28,7,2,0,1,1,14.76,16.665,46,22.0028
453,2012,3,28,8,2,0,1,1,15.58,19.695,46,23.9994
453,2012,3,28,9,2,0,1,1,16.4,20.455,43,30.0026
453,2012,3,28,10,2,0,1,1,18.86,22.725,41,27.9993
453,2012,3,28,11,2,0,1,1,20.5,24.24,42,26.0027
453,2012,3,28,12,2,0,1,2,22.14,25.76,39,23.9994
453,2012,3,28,13,2,0,1,1,22.96,26.515,43,22.0028
453,2012,3,28,14,2,0,1,1,25.42,31.06,38,23.9994
453,2012,3,28,15,2,0,1,2,25.42,31.06,41,19.9995
453,2012,3,28,16,2,0,1,3,25.42,31.06,43,6.0032
453,2012,3,28,17,2,0,1,1,24.6,30.305,60,15.0013
453,2012,3,28,18,2,0,1,1,24.6,30.305,60,15.0013
453,2012,3,28,19,2,0,1,1,24.6,31.06,56,12.998
453,2012,3,28,20,2,0,1,1,24.6,31.06,56,19.9995
453,2012,3,28,21,2,0,1,1,23.78,27.275,60,16.9979
453,2012,3,28,22,2,0,1,1,22.96,26.515,64,8.9981
453,2012,3,28,23,2,0,1,1,22.14,25.76,68,8.9981
454,2012,3,29,0,2,0,1,1,22.14,25.76,68,12.998
454,2012,3,29,1,2,0,1,1,22.96,26.515,60,8.9981
454,2012,3,29,2,2,0,1,1,24.6,30.305,28,19.9995
454,2012,3,29,3,2,0,1,1,23.78,27.275,28,16.9979
454,2012,3,29,4,2,0,1,1,21.32,25,36,16.9979
454,2012,3,29,5,2,0,1,1,20.5,24.24,45,15.0013
454,2012,3,29,6,2,0,1,1,18.86,22.725,59,16.9979
454,2012,3,29,7,2,0,1,1,18.86,22.725,51,23.9994
454,2012,3,29,8,2,0,1,1,18.86,22.725,47,27.9993
454,2012,3,29,9,2,0,1,1,19.68,23.485,48,27.9993
454,2012,3,29,10,2,0,1,1,18.86,22.725,47,30.0026
454,2012,3,29,11,2,0,1,1,20.5,24.24,45,27.9993
454,2012,3,29,12,2,0,1,1,20.5,24.24,42,32.9975
454,2012,3,29,13,2,0,1,1,18.86,22.725,44,22.0028
454,2012,3,29,14,2,0,1,1,20.5,24.24,42,23.9994
454,2012,3,29,15,2,0,1,1,21.32,25,39,23.9994
454,2012,3,29,16,2,0,1,1,21.32,25,36,22.0028
454,2012,3,29,17,2,0,1,1,21.32,25,38,26.0027
454,2012,3,29,18,2,0,1,1,20.5,24.24,39,19.9995
454,2012,3,29,19,2,0,1,1,19.68,23.485,39,19.0012
454,2012,3,29,20,2,0,1,1,18.86,22.725,38,19.9995
454,2012,3,29,21,2,0,1,1,18.04,21.97,44,19.0012
454,2012,3,29,22,2,0,1,1,17.22,21.21,44,19.0012
454,2012,3,29,23,2,0,1,1,17.22,21.21,47,19.9995
455,2012,3,30,0,2,0,1,1,16.4,20.455,47,19.9995
455,2012,3,30,1,2,0,1,1,15.58,19.695,50,19.0012
455,2012,3,30,2,2,0,1,1,14.76,16.665,53,19.9995
455,2012,3,30,3,2,0,1,1,13.94,16.665,61,8.9981
455,2012,3,30,4,2,0,1,1,13.94,17.425,53,6.0032
455,2012,3,30,5,2,0,1,1,13.12,16.665,61,6.0032
455,2012,3,30,6,2,0,1,1,13.12,16.665,57,8.9981
455,2012,3,30,7,2,0,1,1,13.12,15.91,57,11.0014
455,2012,3,30,8,2,0,1,1,13.12,15.91,66,11.0014
455,2012,3,30,9,2,0,1,1,13.94,16.665,57,11.0014
455,2012,3,30,10,2,0,1,2,14.76,18.18,57,7.0015
455,2012,3,30,11,2,0,1,2,14.76,18.94,53,0
455,2012,3,30,12,2,0,1,2,15.58,19.695,54,0
455,2012,3,30,13,2,0,1,3,16.4,20.455,50,0
455,2012,3,30,14,2,0,1,3,16.4,20.455,54,0
455,2012,3,30,15,2,0,1,3,17.22,21.21,54,0
455,2012,3,30,16,2,0,1,3,16.4,20.455,62,19.0012
455,2012,3,30,17,2,0,1,2,16.4,20.455,62,15.0013
455,2012,3,30,18,2,0,1,1,17.22,21.21,54,12.998
455,2012,3,30,19,2,0,1,1,16.4,20.455,62,15.0013
455,2012,3,30,20,2,0,1,1,16.4,20.455,62,11.0014
455,2012,3,30,21,2,0,1,1,15.58,19.695,66,8.9981
455,2012,3,30,22,2,0,1,1,14.76,17.425,71,11.0014
455,2012,3,30,23,2,0,1,1,14.76,18.94,71,0
456,2012,3,31,0,2,0,0,1,15.58,19.695,82,12.998
456,2012,3,31,1,2,0,0,2,16.4,20.455,76,12.998
456,2012,3,31,2,2,0,0,2,17.22,21.21,77,16.9979
456,2012,3,31,3,2,0,0,1,16.4,20.455,82,16.9979
456,2012,3,31,4,2,0,0,1,17.22,21.21,77,27.9993
456,2012,3,31,5,2,0,0,1,16.4,20.455,82,15.0013
456,2012,3,31,6,2,0,0,2,14.76,17.425,87,11.0014
456,2012,3,31,7,2,0,0,2,14.76,17.425,87,11.0014
456,2012,3,31,8,2,0,0,2,14.76,17.425,87,12.998
456,2012,3,31,9,2,0,0,2,16.4,20.455,76,12.998
456,2012,3,31,10,2,0,0,2,16.4,20.455,76,8.9981
456,2012,3,31,11,2,0,0,1,18.86,22.725,72,8.9981
456,2012,3,31,12,2,0,0,1,19.68,23.485,67,0
456,2012,3,31,13,2,0,0,1,22.14,25.76,60,8.9981
456,2012,3,31,14,2,0,0,2,20.5,24.24,63,16.9979
456,2012,3,31,15,2,0,0,2,21.32,25,59,19.0012
456,2012,3,31,16,2,0,0,2,20.5,24.24,63,19.9995
456,2012,3,31,17,2,0,0,1,19.68,23.485,67,27.9993
456,2012,3,31,18,2,0,0,2,18.04,21.97,72,31.0009
